Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Page_Registration/input__password (1)""), Password)",Chrome 71.0.3578.98,,2019-01-07 11:51:26,2019-01-07 11:51:26,0.168s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__confirmPassword (1)""), ConfirmPassword)",Chrome 71.0.3578.98,,2019-01-07 11:51:26,2019-01-07 11:51:26,0.167s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 1_address1 (1)""), ""123 Fake St"")",Chrome 71.0.3578.98,,2019-01-07 11:51:26,2019-01-07 11:51:26,0.212s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 2_address2 (1)""), ""Apt 1"")",Chrome 71.0.3578.98,,2019-01-07 11:51:26,2019-01-07 11:51:27,0.126s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_City_city (1)""), ""Rockville"")",Chrome 71.0.3578.98,,2019-01-07 11:51:27,2019-01-07 11:51:27,0.142s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/a_State  Province  Region_stat (2)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:27,2019-01-07 11:51:27,0.131s,PASSED
"waitForElementPresent(findTestObject(""Page_Registration/div_MD - Maryland_2""), 0)",Chrome 71.0.3578.98,,2019-01-07 11:51:27,2019-01-07 11:51:27,0.043s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_MD - Maryland_2""))",Chrome 71.0.3578.98,,2019-01-07 11:51:27,2019-01-07 11:51:27,0.102s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Postal  Code (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:27,2019-01-07 11:51:27,0.089s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/span_Postal  Code (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:27,2019-01-07 11:51:27,0.096s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Postal  Code_postalCode (1)""), ""20850"")",Chrome 71.0.3578.98,,2019-01-07 11:51:27,2019-01-07 11:51:27,0.131s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 1 (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:27,2019-01-07 11:51:27,0.068s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 2 (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:27,2019-01-07 11:51:27,0.085s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 3 (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:27,2019-01-07 11:51:28,0.114s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/p_Please select and answer sec (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:28,2019-01-07 11:51:28,0.082s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/strong_Security Questions (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:28,2019-01-07 11:51:28,0.063s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 1 ---    W (1)""), ""152"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:28,2019-01-07 11:51:28,0.237s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu (1)""), ""make1"")",Chrome 71.0.3578.98,,2019-01-07 11:51:28,2019-01-07 11:51:28,0.122s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Select Question 2 (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:28,2019-01-07 11:51:28,0.077s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 2 ---    W (1)""), ""153"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:28,2019-01-07 11:51:28,0.205s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu_6 (1)""), ""name1"")",Chrome 71.0.3578.98,,2019-01-07 11:51:28,2019-01-07 11:51:29,0.160s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 3 ---    W (1)""), ""154"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:29,2019-01-07 11:51:29,0.242s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu_16 (1)""), ""nickname1"")",Chrome 71.0.3578.98,,2019-01-07 11:51:29,2019-01-07 11:51:29,0.151s,PASSED
"click(findTestObject(""Page_Registration/input_CANCEL_registerButton (1)""))",Chrome 71.0.3578.98,disabled for now!,2019-01-07 11:51:29,2019-01-07 11:51:29,0.003s,NOT_RUN
closeBrowser(),Chrome 71.0.3578.98,,2019-01-07 11:51:29,2019-01-07 11:51:30,0.724s,PASSED
,,,,,,
Test Cases/ICRC External - Registration - Simran,Chrome 71.0.3578.98,Test Case for Sign-Up,2019-01-07 11:51:30,2019-01-07 11:51:40,10.133s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-07 11:51:30,2019-01-07 11:51:31,1.427s,PASSED
"navigateToUrl(""https://icrc-test.nci.nih.gov/"")",Chrome 71.0.3578.98,,2019-01-07 11:51:31,2019-01-07 11:51:34,2.416s,PASSED
"click(findTestObject(""Page_Introduction to Cancer Researc/a_Register""))",Chrome 71.0.3578.98,,2019-01-07 11:51:34,2019-01-07 11:51:34,0.427s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input__usPersonType (3)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:34,2019-01-07 11:51:34,0.125s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input_U.S. Citizen_usPersonTyp (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:34,2019-01-07 11:51:34,0.109s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Alien Registration Number (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:34,2019-01-07 11:51:34,0.117s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""162"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:34,2019-01-07 11:51:35,0.245s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""164"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:35,2019-01-07 11:51:35,0.212s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Are you U.S. CitizenPerman (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:35,2019-01-07 11:51:35,0.078s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""149"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:35,2019-01-07 11:51:35,0.181s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input__usPersonType (3)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:35,2019-01-07 11:51:35,0.083s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--Select--    Dr.    Mr (1)""), ""166"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:35,2019-01-07 11:51:35,0.246s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Prefix (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:35,2019-01-07 11:51:36,0.091s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Prefix            --Select (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:36,2019-01-07 11:51:36,0.129s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:36,2019-01-07 11:51:36,0.089s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:36,2019-01-07 11:51:36,0.076s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__firstName (1)""), FirstName)",Chrome 71.0.3578.98,,2019-01-07 11:51:36,2019-01-07 11:51:36,0.144s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__lastName (1)""), LastName)",Chrome 71.0.3578.98,,2019-01-07 11:51:36,2019-01-07 11:51:36,0.127s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__email (1)""), EmailAddress)",Chrome 71.0.3578.98,,2019-01-07 11:51:36,2019-01-07 11:51:36,0.275s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__password (1)""), Password)",Chrome 71.0.3578.98,,2019-01-07 11:51:36,2019-01-07 11:51:37,0.197s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__confirmPassword (1)""), ConfirmPassword)",Chrome 71.0.3578.98,,2019-01-07 11:51:37,2019-01-07 11:51:37,0.156s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 1_address1 (1)""), ""123 Fake St"")",Chrome 71.0.3578.98,,2019-01-07 11:51:37,2019-01-07 11:51:37,0.178s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 2_address2 (1)""), ""Apt 1"")",Chrome 71.0.3578.98,,2019-01-07 11:51:37,2019-01-07 11:51:37,0.124s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_City_city (1)""), ""Rockville"")",Chrome 71.0.3578.98,,2019-01-07 11:51:37,2019-01-07 11:51:37,0.138s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/a_State  Province  Region_stat (2)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:37,2019-01-07 11:51:37,0.122s,PASSED
"waitForElementPresent(findTestObject(""Page_Registration/div_MD - Maryland_2""), 0)",Chrome 71.0.3578.98,,2019-01-07 11:51:37,2019-01-07 11:51:37,0.023s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_MD - Maryland_2""))",Chrome 71.0.3578.98,,2019-01-07 11:51:37,2019-01-07 11:51:37,0.094s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Postal  Code (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:37,2019-01-07 11:51:37,0.098s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/span_Postal  Code (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:37,2019-01-07 11:51:38,0.070s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Postal  Code_postalCode (1)""), ""20850"")",Chrome 71.0.3578.98,,2019-01-07 11:51:38,2019-01-07 11:51:38,0.122s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 1 (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:38,2019-01-07 11:51:38,0.081s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 2 (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:38,2019-01-07 11:51:38,0.084s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 3 (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:38,2019-01-07 11:51:38,0.083s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/p_Please select and answer sec (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:38,2019-01-07 11:51:38,0.076s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/strong_Security Questions (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:38,2019-01-07 11:51:38,0.079s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 1 ---    W (1)""), ""152"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:38,2019-01-07 11:51:38,0.181s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu (1)""), ""make1"")",Chrome 71.0.3578.98,,2019-01-07 11:51:38,2019-01-07 11:51:38,0.117s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Select Question 2 (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:38,2019-01-07 11:51:38,0.075s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 2 ---    W (1)""), ""153"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:38,2019-01-07 11:51:39,0.209s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu_6 (1)""), ""name1"")",Chrome 71.0.3578.98,,2019-01-07 11:51:39,2019-01-07 11:51:39,0.114s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 3 ---    W (1)""), ""154"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:39,2019-01-07 11:51:39,0.216s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu_16 (1)""), ""nickname1"")",Chrome 71.0.3578.98,,2019-01-07 11:51:39,2019-01-07 11:51:39,0.145s,PASSED
"click(findTestObject(""Page_Registration/input_CANCEL_registerButton (1)""))",Chrome 71.0.3578.98,disabled for now!,2019-01-07 11:51:39,2019-01-07 11:51:39,0.001s,NOT_RUN
closeBrowser(),Chrome 71.0.3578.98,,2019-01-07 11:51:39,2019-01-07 11:51:40,0.680s,PASSED
,,,,,,
Test Cases/ICRC External - Registration - Simran,Chrome 71.0.3578.98,Test Case for Sign-Up,2019-01-07 11:51:40,2019-01-07 11:51:48,8.361s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-07 11:51:40,2019-01-07 11:51:41,1.440s,PASSED
"navigateToUrl(""https://icrc-test.nci.nih.gov/"")",Chrome 71.0.3578.98,,2019-01-07 11:51:41,2019-01-07 11:51:42,0.860s,PASSED
"click(findTestObject(""Page_Introduction to Cancer Researc/a_Register""))",Chrome 71.0.3578.98,,2019-01-07 11:51:42,2019-01-07 11:51:43,0.430s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input__usPersonType (3)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:43,2019-01-07 11:51:43,0.126s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input_U.S. Citizen_usPersonTyp (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:43,2019-01-07 11:51:43,0.088s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Alien Registration Number (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:43,2019-01-07 11:51:43,0.103s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""162"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:43,2019-01-07 11:51:43,0.256s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""164"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:43,2019-01-07 11:51:43,0.222s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Are you U.S. CitizenPerman (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:43,2019-01-07 11:51:44,0.075s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""149"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:44,2019-01-07 11:51:44,0.169s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input__usPersonType (3)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:44,2019-01-07 11:51:44,0.066s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--Select--    Dr.    Mr (1)""), ""166"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:44,2019-01-07 11:51:44,0.223s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Prefix (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:44,2019-01-07 11:51:44,0.075s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Prefix            --Select (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:44,2019-01-07 11:51:44,0.123s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:44,2019-01-07 11:51:44,0.086s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:44,2019-01-07 11:51:44,0.083s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__firstName (1)""), FirstName)",Chrome 71.0.3578.98,,2019-01-07 11:51:44,2019-01-07 11:51:44,0.151s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__lastName (1)""), LastName)",Chrome 71.0.3578.98,,2019-01-07 11:51:44,2019-01-07 11:51:45,0.131s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__email (1)""), EmailAddress)",Chrome 71.0.3578.98,,2019-01-07 11:51:45,2019-01-07 11:51:45,0.191s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__password (1)""), Password)",Chrome 71.0.3578.98,,2019-01-07 11:51:45,2019-01-07 11:51:45,0.150s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__confirmPassword (1)""), ConfirmPassword)",Chrome 71.0.3578.98,,2019-01-07 11:51:45,2019-01-07 11:51:45,0.135s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 1_address1 (1)""), ""123 Fake St"")",Chrome 71.0.3578.98,,2019-01-07 11:51:45,2019-01-07 11:51:45,0.155s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 2_address2 (1)""), ""Apt 1"")",Chrome 71.0.3578.98,,2019-01-07 11:51:45,2019-01-07 11:51:45,0.124s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_City_city (1)""), ""Rockville"")",Chrome 71.0.3578.98,,2019-01-07 11:51:45,2019-01-07 11:51:46,0.145s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/a_State  Province  Region_stat (2)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:46,2019-01-07 11:51:46,0.114s,PASSED
"waitForElementPresent(findTestObject(""Page_Registration/div_MD - Maryland_2""), 0)",Chrome 71.0.3578.98,,2019-01-07 11:51:46,2019-01-07 11:51:46,0.021s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_MD - Maryland_2""))",Chrome 71.0.3578.98,,2019-01-07 11:51:46,2019-01-07 11:51:46,0.093s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Postal  Code (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:46,2019-01-07 11:51:46,0.107s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/span_Postal  Code (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:46,2019-01-07 11:51:46,0.093s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Postal  Code_postalCode (1)""), ""20850"")",Chrome 71.0.3578.98,,2019-01-07 11:51:46,2019-01-07 11:51:46,0.119s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 1 (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:46,2019-01-07 11:51:46,0.077s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 2 (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:46,2019-01-07 11:51:46,0.091s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 3 (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:46,2019-01-07 11:51:46,0.081s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/p_Please select and answer sec (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:46,2019-01-07 11:51:46,0.097s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/strong_Security Questions (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:46,2019-01-07 11:51:46,0.067s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 1 ---    W (1)""), ""152"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:46,2019-01-07 11:51:47,0.182s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu (1)""), ""make1"")",Chrome 71.0.3578.98,,2019-01-07 11:51:47,2019-01-07 11:51:47,0.109s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Select Question 2 (1)""))",Chrome 71.0.3578.98,,2019-01-07 11:51:47,2019-01-07 11:51:47,0.090s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 2 ---    W (1)""), ""153"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:47,2019-01-07 11:51:47,0.208s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu_6 (1)""), ""name1"")",Chrome 71.0.3578.98,,2019-01-07 11:51:47,2019-01-07 11:51:47,0.110s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 3 ---    W (1)""), ""154"", true)",Chrome 71.0.3578.98,,2019-01-07 11:51:47,2019-01-07 11:51:47,0.215s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu_16 (1)""), ""nickname1"")",Chrome 71.0.3578.98,,2019-01-07 11:51:47,2019-01-07 11:51:48,0.138s,PASSED
"click(findTestObject(""Page_Registration/input_CANCEL_registerButton (1)""))",Chrome 71.0.3578.98,disabled for now!,2019-01-07 11:51:48,2019-01-07 11:51:48,0.000s,NOT_RUN
closeBrowser(),Chrome 71.0.3578.98,,2019-01-07 11:51:48,2019-01-07 11:51:48,0.673s,PASSED
